BubbleName	BubbleType	UserType	Members	Admins	Invitees
Oxford Classifieds	resource	NetID	XPAN23		
Oxford Classifieds	resource	NetID	AAUGUS5		
Oxford Classifieds	resource	NetID	WZHAN92		
Oxford Classifieds	resource	NetID	SLIN64		
Oxford Classifieds	resource	NetID	AAKIM3		
Oxford Classifieds	resource	NetID	RESTIMP		
Oxford Classifieds	resource	NetID	MHULTS		
Oxford Classifieds	resource	NetID	MJTHOM5		
Oxford Classifieds	resource	NetID	PLBURNS		
Oxford Classifieds	resource	NetID	AWILL98		
Oxford Classifieds	resource	NetID	AHOYT2		
Oxford Classifieds	resource	NetID	WHARMON		
Oxford Classifieds	resource	NetID	BSTEVE4		
Oxford Classifieds	resource	NetID	GMJOHN3		
Oxford Classifieds	resource	NetID	ACLEAVE		
Oxford Classifieds	resource	NetID	SCHAMB6		
Oxford Classifieds	resource	NetID	JSBAIK		
Oxford Classifieds	resource	NetID	SHADAR		
Oxford Classifieds	resource	NetID	JHOCHM3		
Oxford Classifieds	resource	NetID	MAVERA3		
Oxford Classifieds	resource	NetID	ARBOUDR		
Oxford Classifieds	resource	NetID	NCHERRY		
Oxford Classifieds	resource	NetID	EGERSHO		
Oxford Classifieds	resource	NetID	EHANDA		
Oxford Classifieds	resource	NetID	AHOU2		
Oxford Classifieds	resource	NetID	AKIM98		
Oxford Classifieds	resource	NetID	JLYNCH3		
Oxford Classifieds	resource	NetID	RMART28		
Oxford Classifieds	resource	NetID	JPAR632		
Oxford Classifieds	resource	NetID	RSTIMPH		
Oxford Classifieds	resource	NetID	DWRIG24		
Oxford Classifieds	resource	NetID	RBZHOU		
Oxford Classifieds	resource	NetID	ZLINDGR		
Oxford Classifieds	resource	NetID	WMILLI2		
Oxford Classifieds	resource	NetID	AHOWLEY		
Oxford Classifieds	resource	NetID	EBRODY2		
Oxford Classifieds	resource	NetID	SMALLAR		
Oxford Classifieds	resource	NetID	NWANG34		
Oxford Classifieds	resource	NetID	JPONS		
Oxford Classifieds	resource	NetID	FGLENN		
Oxford Classifieds	resource	NetID	SMFLEIS		
Oxford Classifieds	resource	NetID	PBODDU		
Oxford Classifieds	resource	NetID	JDBARBA		
Oxford Classifieds	resource	NetID	RNATION		
Oxford Classifieds	resource	NetID	MBERMU2		
Oxford Classifieds	resource	NetID	KHEDAYA		
Oxford Classifieds	resource	NetID	IPOLOSU		
Oxford Classifieds	resource	NetID	JPUGHES		
Oxford Classifieds	resource	NetID	NSRAO		
Oxford Classifieds	resource	NetID	ASATRE		
Oxford Classifieds	resource	NetID	NVERMA9		
Oxford Classifieds	resource	NetID	CGROET		
Oxford Classifieds	resource	NetID	SMADDI2		
Oxford Classifieds	resource	NetID	BAMARA		
Oxford Classifieds	resource	NetID	NBLAIR2		
Oxford Classifieds	resource	NetID	MTBRIGH		
Oxford Classifieds	resource	NetID	LSTHOMP		
Oxford Classifieds	resource	NetID	PGEBAUE		
Oxford Classifieds	resource	NetID	JZHA242		
Oxford Classifieds	resource	NetID	RMEHT26		
Oxford Classifieds	resource	NetID	LAMENDE		
Oxford Classifieds	resource	NetID	IFAZAL		
Oxford Classifieds	resource	NetID	LPIPKIN		
Oxford Classifieds	resource	NetID	SLEGAMA		
Oxford Classifieds	resource	NetID	JHONG72		
Oxford Classifieds	resource	NetID	AVILLA7		
Oxford Classifieds	resource	NetID	BSCHOF2		
Oxford Classifieds	resource	NetID	RGUERR3		
Oxford Classifieds	resource	NetID	ESPEAR2		
Oxford Classifieds	resource	NetID	JSTEW24		
Oxford Classifieds	resource	NetID	STBELAY		
Oxford Classifieds	resource	NetID	RSCHEN2		
Oxford Classifieds	resource	NetID	ADMENDE		
Oxford Classifieds	resource	NetID	MSTOFBE		
Oxford Classifieds	resource	NetID	AFORY		
Oxford Classifieds	resource	NetID	OODUSOT		
Oxford Classifieds	resource	NetID	BDAVI28		
Oxford Classifieds	resource	NetID	NGRANZO		
Oxford Classifieds	resource	NetID	DGODON		
Oxford Classifieds	resource	NetID	LREYNO4		
Oxford Classifieds	resource	NetID	SEISKAN		
Oxford Classifieds	resource	NetID	ZJIAN26		
Oxford Classifieds	resource	NetID	RPELIA		
Oxford Classifieds	resource	NetID	JZAWADZ		
Oxford Classifieds	resource	NetID	MSPENC8		
Oxford Classifieds	resource	NetID	JNTAYL2		
Oxford Classifieds	resource	NetID	BSY2		
Oxford Classifieds	resource	NetID	ANGUY32		
Oxford Classifieds	resource	NetID	MMCORDO		
Oxford Classifieds	resource	NetID	NKUMA44		
Oxford Classifieds	resource	NetID	HJEDDI		
Oxford Classifieds	resource	NetID	SMITHWA		
Oxford Classifieds	resource	NetID	LMAKINS		
Oxford Classifieds	resource	NetID	JNKWOCH		
Oxford Classifieds	resource	NetID	SWAHAB		
Oxford Classifieds	resource	NetID	EKCHAST		
Oxford Classifieds	resource	NetID	EMCEWEN		
Oxford Classifieds	resource	NetID	DFRISCH		
Oxford Classifieds	resource	NetID	AESHOV		
Oxford Classifieds	resource	NetID	ABOATE2		
Oxford Classifieds	resource	NetID	HZIEGL2		
Oxford Classifieds	resource	NetID	SMINERT		
Oxford Classifieds	resource	NetID	SGSMIT3		
Oxford Classifieds	resource	NetID	CGGILES		
Oxford Classifieds	resource	NetID	JCOLES		
Oxford Classifieds	resource	NetID	CDWHIT2		
Oxford Classifieds	resource	NetID	ETOTCHI		
Oxford Classifieds	resource	NetID	NPARAS2		
Oxford Classifieds	resource	NetID	NCOLE		
Oxford Classifieds	resource	NetID	KMTOOLE		
Oxford Classifieds	resource	NetID	SDOSSET		
Oxford Classifieds	resource	NetID	ESERRAN		
Oxford Classifieds	resource	NetID	BDANAIL		
Oxford Classifieds	resource	NetID	BGUH		
Oxford Classifieds	resource	NetID	TSING27		
Oxford Classifieds	resource	NetID	KARAIM		
Oxford Classifieds	resource	NetID	MAMIN7		
Oxford Classifieds	resource	NetID	LJOHN39		
Oxford Classifieds	resource	NetID	DMROBI5		
Oxford Classifieds	resource	NetID	ESTOKE2		
Oxford Classifieds	resource	NetID	NINAM		
Oxford Classifieds	resource	NetID	AKOSIAK		
Oxford Classifieds	resource	NetID	DTROBI2		
Oxford Classifieds	resource	NetID	AMMONTA		
Oxford Classifieds	resource	NetID	DMARHAN		
Oxford Classifieds	resource	NetID	WMWARRE		
Oxford Classifieds	resource	NetID	GARIFIN		
Oxford Classifieds	resource	NetID	AMODONN		
Oxford Classifieds	resource	NetID	ANYAUN		
Oxford Classifieds	resource	NetID	FAALI		
Oxford Classifieds	resource	NetID	ZZHA228		
Oxford Classifieds	resource	NetID	GMICHAE		
Oxford Classifieds	resource	NetID	STIERNE		
Oxford Classifieds	resource	NetID	MDCOTTO		
Oxford Classifieds	resource	NetID	MWYATT2		
Oxford Classifieds	resource	NetID	JCOTING		
Oxford Classifieds	resource	NetID	NSCHAPM		
Oxford Classifieds	resource	NetID	LNCOFFE		
Oxford Classifieds	resource	NetID	ANOORUD		
Oxford Classifieds	resource	NetID	TTROBE2		
Oxford Classifieds	resource	NetID	JLI224		
Oxford Classifieds	resource	NetID	JSTARK2		
Oxford Classifieds	resource	NetID	KHEERJI		
Oxford Classifieds	resource	NetID	JMOVAGH		
Oxford Classifieds	resource	NetID	JGENTI2		
Oxford Classifieds	resource	NetID	SMOMIN6		
Oxford Classifieds	resource	NetID	JWJIAN2		
Oxford Classifieds	resource	NetID	WWPARK		
Oxford Classifieds	resource	NetID	YCHE449		
Oxford Classifieds	resource	NetID	ZAN2		
Oxford Classifieds	resource	NetID	SKIM795		
Oxford Classifieds	resource	NetID	IDESANT		
Oxford Classifieds	resource	NetID	YZHOU95		
Oxford Classifieds	resource	NetID	CLAM23		
Oxford Classifieds	resource	NetID	MQAZILB		
Oxford Classifieds	resource	NetID	CGEORG9		
Oxford Classifieds	resource	NetID	ELEE243		
Oxford Classifieds	resource	NetID	EPANTOJ		
Oxford Classifieds	resource	NetID	TLI45		
Oxford Classifieds	resource	NetID	RNGUYE6		
Oxford Classifieds	resource	NetID	AFGIL		
Oxford Classifieds	resource	NetID	JASARO		
Oxford Classifieds	resource	NetID	KTRINID		
Oxford Classifieds	resource	NetID	AEKADI		
Oxford Classifieds	resource	NetID	HLIU76		
Oxford Classifieds	resource	NetID	CSHEN27		
Oxford Classifieds	resource	NetID	EAHN9		
Oxford Classifieds	resource	NetID	ZPLUNDG		
Oxford Classifieds	resource	NetID	ONWAMU		
Oxford Classifieds	resource	NetID	JLIU255		
Oxford Classifieds	resource	NetID	YHAN52		
Oxford Classifieds	resource	NetID	RELMOST		
Oxford Classifieds	resource	NetID	CDHAMMA		
Oxford Classifieds	resource	NetID	BHLIM		
Oxford Classifieds	resource	NetID	LJRAND		
Oxford Classifieds	resource	NetID	ASROCHI		
Oxford Classifieds	resource	NetID	MCIALDE		
Oxford Classifieds	resource	NetID	JMEADO6		
Oxford Classifieds	resource	NetID	HYOU4		
Oxford Classifieds	resource	NetID	JBOLANO		
Oxford Classifieds	resource	NetID	TGU3		
Oxford Classifieds	resource	NetID	KREYNO8		
Oxford Classifieds	resource	NetID	RBOSSMA		
Oxford Classifieds	resource	NetID	ACHAN57		
Oxford Classifieds	resource	NetID	NVENKA4		
Oxford Classifieds	resource	NetID	XWAN335		
Oxford Classifieds	resource	NetID	YZHA396		
Oxford Classifieds	resource	NetID	BWEST2		
Oxford Classifieds	resource	NetID	RSHAREE		
Oxford Classifieds	resource	NetID	KSONG8		
Oxford Classifieds	resource	NetID	RMCCALI		
Oxford Classifieds	resource	NetID	YLIU354		
Oxford Classifieds	resource	NetID	ASTHAKK		
Oxford Classifieds	resource	NetID	ELANE5		
Oxford Classifieds	resource	NetID	MCORNW2		
Oxford Classifieds	resource	NetID	ATMORGA		
Oxford Classifieds	resource	NetID	FSUNDST		
Oxford Classifieds	resource	NetID	BGUO6		
Oxford Classifieds	resource	NetID	CMUNDEN		
Oxford Classifieds	resource	NetID	LHANG		
Oxford Classifieds	resource	NetID	AKOULAM		
Oxford Classifieds	resource	NetID	YZHOU97		
Oxford Classifieds	resource	NetID	AWALK35		
Oxford Classifieds	resource	NetID	PSPATOL		
Oxford Classifieds	resource	NetID	YTANG53		
Oxford Classifieds	resource	NetID	DCHOI39		
Oxford Classifieds	resource	NetID	LGAO25		
Oxford Classifieds	resource	NetID	SGAO9		
Oxford Classifieds	resource	NetID	RKLI		
Oxford Classifieds	resource	NetID	CLEUNG9		
Oxford Classifieds	resource	NetID	SWAN236		
Oxford Classifieds	resource	NetID	YZHA397		
Oxford Classifieds	resource	NetID	YZHU86		
Oxford Classifieds	resource	NetID	KKHOSRA		
Oxford Classifieds	resource	NetID	ZLIN22		
Oxford Classifieds	resource	NetID	HWAN252		
Oxford Classifieds	resource	NetID	ZWU38		
Oxford Classifieds	resource	NetID	XZHAO47		
Oxford Classifieds	resource	NetID	MLIU67		
Oxford Classifieds	resource	NetID	MTOMINA		
Oxford Classifieds	resource	NetID	HDUAN4		
Oxford Classifieds	resource	NetID	JELDER2		
Oxford Classifieds	resource	NetID	SKO22		
Oxford Classifieds	resource	NetID	JVARGH3		
Oxford Classifieds	resource	NetID	EBALOUZ		
Oxford Classifieds	resource	NetID	NDHARA3		
Oxford Classifieds	resource	NetID	YALEMAY		
Oxford Classifieds	resource	NetID	PZABLOC		
Oxford Classifieds	resource	NetID	RWU32		
Oxford Classifieds	resource	NetID	TPVO		
Oxford Classifieds	resource	NetID	AMICEL2		
Oxford Classifieds	resource	NetID	AJOHN92		
Oxford Classifieds	resource	NetID	MDAVI37		
Oxford Classifieds	resource	NetID	HKANU		
Oxford Classifieds	resource	NetID	RBAMFOR		
Oxford Classifieds	resource	NetID	VISONS		
Oxford Classifieds	resource	NetID	CCICCOD		
Oxford Classifieds	resource	NetID	JYU66		
Oxford Classifieds	resource	NetID	VSRINI7		
Oxford Classifieds	resource	NetID	GWMARTI		
Oxford Classifieds	resource	NetID	AJNAJJA		
Oxford Classifieds	resource	NetID	CWAYNE2		
Oxford Classifieds	resource	NetID	RPAT226		
Oxford Classifieds	resource	NetID	YLEE363		
Oxford Classifieds	resource	NetID	KSHETHI		
Oxford Classifieds	resource	NetID	KBARTE2		
Oxford Classifieds	resource	NetID	NOKOROJ		
Oxford Classifieds	resource	NetID	ARAMIR9		
Oxford Classifieds	resource	NetID	JHEMBD		
Oxford Classifieds	resource	NetID	JSIA3		
Oxford Classifieds	resource	NetID	OSHIHAD		
Oxford Classifieds	resource	NetID	ELOKENA		
Oxford Classifieds	resource	NetID	KVILLA2		
Oxford Classifieds	resource	NetID	YKIM498		
Oxford Classifieds	resource	NetID	LELFASS		
Oxford Classifieds	resource	NetID	JLEBED		
Oxford Classifieds	resource	NetID	KMCREYN		
Oxford Classifieds	resource	NetID	JAMEND2		
Oxford Classifieds	resource	NetID	NSHALLW		
Oxford Classifieds	resource	NetID	ILU2		
Oxford Classifieds	resource	NetID	LRHOADE		
Oxford Classifieds	resource	NetID	SMIN7		
Oxford Classifieds	resource	NetID	BTARAMA		
Oxford Classifieds	resource	NetID	EDORENB		
Oxford Classifieds	resource	NetID	JANNAM		
Oxford Classifieds	resource	NetID	ASTERN7		
Oxford Classifieds	resource	NetID	HHASEGA		
Oxford Classifieds	resource	NetID	MOGUNSA		
Oxford Classifieds	resource	NetID	RSIDELL		
Oxford Classifieds	resource	NetID	JCALDW7		
Oxford Classifieds	resource	NetID	MCLAR32		
Oxford Classifieds	resource	NetID	XWAN342		
Oxford Classifieds	resource	NetID	DESMIT4		
Oxford Classifieds	resource	NetID	PPMONDA		
Oxford Classifieds	resource	NetID	DWATSO9		
Oxford Classifieds	resource	NetID	MRASHI4		
Oxford Classifieds	resource	NetID	ZZENG9		
Oxford Classifieds	resource	NetID	FPEREI2		
Oxford Classifieds	resource	NetID	CJONE53		
Oxford Classifieds	resource	NetID	ALUO2		
Oxford Classifieds	resource	NetID	IKHAN5		
Oxford Classifieds	resource	NetID	AMAHTAN		
Oxford Classifieds	resource	NetID	ESAKAMO		
Oxford Classifieds	resource	NetID	YCHE452		
Oxford Classifieds	resource	NetID	ZCHENG6		
Oxford Classifieds	resource	NetID	JPENG9		
Oxford Classifieds	resource	NetID	RCHEN37		
Oxford Classifieds	resource	NetID	JBURTO6		
Oxford Classifieds	resource	NetID	MPADDO2		
Oxford Classifieds	resource	NetID	ALARA3		
Oxford Classifieds	resource	NetID	ZHUA		
Oxford Classifieds	resource	NetID	BWANG54		
Oxford Classifieds	resource	NetID	CYAN7		
Oxford Classifieds	resource	NetID	LYAO9		
Oxford Classifieds	resource	NetID	PCAI		
Oxford Classifieds	resource	NetID	JREYES8		
Oxford Classifieds	resource	NetID	AJIANG7		
Oxford Classifieds	resource	NetID	KHUAN42		
Oxford Classifieds	resource	NetID	DDABBAR		
Oxford Classifieds	resource	NetID	GTEEKAH		
Oxford Classifieds	resource	NetID	NCHEN25		
Oxford Classifieds	resource	NetID	DEGENBU		
Oxford Classifieds	resource	NetID	SIKIM3		
Oxford Classifieds	resource	NetID	MMART37		
Oxford Classifieds	resource	NetID	JRISCHB		
Oxford Classifieds	resource	NetID	ZZHA238		
Oxford Classifieds	resource	NetID	YLI242		
Oxford Classifieds	resource	NetID	VPACHIS		
Oxford Classifieds	resource	NetID	GNIKABA		
Oxford Classifieds	resource	NetID	BSUN8		
Oxford Classifieds	resource	NetID	YCHUN45		
Oxford Classifieds	resource	NetID	JCNELSO		
Oxford Classifieds	resource	NetID	PSVENKA		
Oxford Classifieds	resource	NetID	JYIN25		
Oxford Classifieds	resource	NetID	SZHEN24		
Oxford Classifieds	resource	NetID	JCAO22		
Oxford Classifieds	resource	NetID	SKDHANA		
Oxford Classifieds	resource	NetID	SLI227		
Oxford Classifieds	resource	NetID	XLI239		
Oxford Classifieds	resource	NetID	AWANG56		
Oxford Classifieds	resource	NetID	LWAN248		
Oxford Classifieds	resource	NetID	YWAN523		
Oxford Classifieds	resource	NetID	SZHA227		
Oxford Classifieds	resource	NetID	CQIU4		
Oxford Classifieds	resource	NetID	YXIN6		
Oxford Classifieds	resource	NetID	YLEE388		
Oxford Classifieds	resource	NetID	PLOUTHA		
Oxford Classifieds	resource	NetID	AXU23		
Oxford Classifieds	resource	NetID	HVANPET		
Oxford Classifieds	resource	NetID	HRUAN2		
Oxford Classifieds	resource	NetID	SBALEPO		
Oxford Classifieds	resource	NetID	RBHAGOW		
Oxford Classifieds	resource	NetID	SCASSE2		
Oxford Classifieds	resource	NetID	JJOUFFR		
Oxford Classifieds	resource	NetID	ZZHA246		
Oxford Classifieds	resource	NetID	XHAO		
Oxford Classifieds	resource	NetID	AODUSOT		
Oxford Classifieds	resource	NetID	CPEREDA		
Oxford Classifieds	resource	NetID	SSOOD9		
Oxford Classifieds	resource	NetID	EPWELCH		
Oxford Classifieds	resource	NetID	SXUE5		
Oxford Classifieds	resource	NetID	ZZENG22		
Oxford Classifieds	resource	NetID	YCHE446		
Oxford Classifieds	resource	NetID	HSURAIY		
Oxford Classifieds	resource	NetID	SALI46		
Oxford Classifieds	resource	NetID	AFATYKH		
Oxford Classifieds	resource	NetID	JLEONA5		
Oxford Classifieds	resource	NetID	SRHEE6		
Oxford Classifieds	resource	NetID	DSCHWAP		
Oxford Classifieds	resource	NetID	CBAI7		
Oxford Classifieds	resource	NetID	IBURR		
Oxford Classifieds	resource	NetID	NRIVER4		
Oxford Classifieds	resource	NetID	FRAJWAN		
Oxford Classifieds	resource	NetID	ADQUIRK		
Oxford Classifieds	resource	NetID	TAKOHAR		
Oxford Classifieds	resource	NetID	SAALI7		
Oxford Classifieds	resource	NetID	ALI58		
Oxford Classifieds	resource	NetID	MNEAL5		
Oxford Classifieds	resource	NetID	TMNEAL		
Oxford Classifieds	resource	NetID	IUMADIA		
Oxford Classifieds	resource	NetID	MDCHAMB		
Oxford Classifieds	resource	NetID	MFUNDIN		
Oxford Classifieds	resource	NetID	BAMILL6		
Oxford Classifieds	resource	NetID	LCAMAJ		
Oxford Classifieds	resource	NetID	SDOKKU		
Oxford Classifieds	resource	NetID	ADOSHI6		
Oxford Classifieds	resource	NetID	YJPARK5		
Oxford Classifieds	resource	NetID	VKPATE2		
Oxford Classifieds	resource	NetID	AREGAL		
Oxford Classifieds	resource	NetID	RROHRA		
Oxford Classifieds	resource	NetID	DGSKELT		
Oxford Classifieds	resource	NetID	ATUMBAC		
Oxford Classifieds	resource	NetID	MOWADE		
Oxford Classifieds	resource	NetID	OTAIWO		
Oxford Classifieds	resource	NetID	DHERVEY		
Oxford Classifieds	resource	NetID	PWANGMO		
Oxford Classifieds	resource	NetID	BHEWITS		
Oxford Classifieds	resource	NetID	AAADEDI		
Oxford Classifieds	resource	NetID	PGANDH4		
Oxford Classifieds	resource	NetID	JHORVAT		
Oxford Classifieds	resource	NetID	GJOHAL		
Oxford Classifieds	resource	NetID	CSMCDOW		
Oxford Classifieds	resource	NetID	SMUSSA		
Oxford Classifieds	resource	NetID	MMNELS2		
Oxford Classifieds	resource	NetID	APALOME		
Oxford Classifieds	resource	NetID	EYSIM		
Oxford Classifieds	resource	NetID	JBSTAFF		
Oxford Classifieds	resource	NetID	SSTOBBS		
Oxford Classifieds	resource	NetID	PADABLA		
Oxford Classifieds	resource	NetID	MGANNOT		
Oxford Classifieds	resource	NetID	RUDAY		
Oxford Classifieds	resource	NetID	HKTHOMP		
Oxford Classifieds	resource	NetID	JBSEXTO		
Oxford Classifieds	resource	NetID	JFDIAZ		
Oxford Classifieds	resource	NetID	RFSADIQ		
